2043
1500 150000
1445	220
1445	220
1440	220
1440	220
1437	150
1437	150
1435	630
1435	630
1435	629
1435	629
1426	180
1412	180
1411	432
1410	432
1388	232
1388	232
1237	100
1237	100
1237	100
1237	100
1101	300
1101	300
1101	300
1101	300
1101	240
1101	240
1100	700
1100	700
1100	700
1100	700
1100	240
1100	240
1100	240
1100	240
939	165
904	144
904	143
900	700
900	700
900	300
900	300
842	548
807	240
807	240
785	143
750	250
723	144
723	144
723	143
720	560
720	560
720	300
720	300
720	300
720	300
714	144
714	143
714	143
713	143
709	393
709	393
709	392
709	392
709	323
708	309
700	700
700	300
700	300
697	300
697	300
697	300
697	240
696	300
696	300
696	300
696	240
687	156
687	156
687	156
687	156
686	546
686	546
686	545
686	545
686	545
686	545
666	573
666	573
666	573
666	573
661	393
661	392
660	393
660	392
649	533
638	165
628	150
626	328
626	328
626	328
625	328
621	577
621	150
609	543
607	338
607	337
607	269
606	338
606	337
606	254
599	143
599	143
594	142
593	142
582	403
581	403
581	202
575	324
562	104
562	104
562	104
562	104
562	104
562	104
562	104
562	104
562	104
562	104
562	104
562	104
562	104
560	560
560	560
560	560
560	300
560	300
560	300
560	300
547	3000
545	392
545	392
545	392
544	338
544	338
544	337
544	103
543	141
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
540	144
530	150
530	150
511	269
508	103
494	403
494	143
494	143
493	2380
493	403
491	309
490	2258
485	174
485	174
484	2906
484	2906
483	2906
483	2906
482	174
482	174
480	180
480	180
477	2159
475	312
475	250
475	250
475	250
475	250
475	250
475	250
475	250
475	250
475	250
475	250
475	250
475	250
474	2157
474	323
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
467	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
466	100
457	127
457	127
456	127
456	127
450	160
450	160
450	160
450	160
450	160
450	160
450	160
450	160
450	160
450	160
450	160
450	160
442	114
442	113
441	114
440	140
440	140
440	140
436	338
436	337
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
436	100
435	338
435	337
435	124
433	254
428	1902
428	1878
428	299
428	299
428	299
428	143
427	1901
427	1878
427	299
427	299
427	299
427	299
427	299
427	143
427	143
419	323
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	284
413	145
413	145
413	145
406	145
405	145
405	145
401	307
400	60
400	60
400	60
400	60
400	60
400	60
400	60
400	60
400	60
396	303
392	545
387	100
387	100
387	100
387	100
387	100
386	100
386	100
386	100
383	335
372	284
372	283
371	283
369	96
369	96
368	96
368	96
367	143
366	143
366	143
366	143
365	284
365	283
364	283
364	283
360	332
360	332
360	332
360	332
360	332
360	332
354	296
352	145
352	145
352	145
352	145
352	145
352	145
352	145
352	145
352	145
352	145
352	145
352	144
352	144
352	144
352	144
352	144
352	144
352	144
352	144
350	103
350	103
350	103
350	103
344	314
340	295
338	1950
337	543
335	143
335	143
335	143
335	143
332	324
329	96
329	96
328	96
327	103
327	103
326	103
317	1921
317	143
317	143
317	143
317	143
303	291
303	291
303	290
303	290
302	291
302	291
302	290
302	290
300	1100
300	1100
300	1100
300	1100
300	900
300	900
300	560
300	560
300	300
300	300
300	300
300	300
300	300
300	300
300	300
300	300
300	240
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	192
300	165
300	165
300	165
300	160
300	160
300	160
300	160
300	160
300	160
300	160
300	160
300	160
300	160
300	160
300	155
300	155
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	152
300	150
300	150
300	150
300	150
300	150
300	150
300	150
300	150
300	150
300	150
300	150
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
300	113
298	116
298	116
290	133
290	117
290	116
290	116
290	116
289	116
289	116
289	116
289	116
289	116
289	116
288	269
284	371
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	261
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
284	102
282	280
276	201
275	199
267	206
267	206
267	206
267	206
266	1798
266	206
266	206
266	206
266	206
266	206
266	206
260	240
260	240
260	240
260	240
260	240
260	240
260	240
260	240
256	103
256	103
256	103
255	1533
254	1533
250	750
250	750
250	750
250	180
250	180
250	180
250	180
240	1100
240	1100
240	1100
240	1100
240	1100
240	1100
240	807
240	807
240	807
240	807
240	806
240	806
240	300
235	1583
229	114
229	114
229	114
220	3523
220	3523
220	3362
220	3362
220	2972
220	2972
220	2972
220	2972
220	1902
220	1902
220	1892
220	1892
218	103
217	103
217	103
212	150
209	150
206	170
206	170
206	163
206	163
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	150
206	143
206	143
206	143
206	143
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
206	116
195	566
193	300
193	300
193	300
193	300
193	300
193	300
193	300
193	300
193	300
193	300
193	300
180	2445
180	2322
180	2192
180	2192
180	1851
180	1640
180	1590
180	1590
180	103
180	103
180	103
180	103
169	120
168	120
166	939
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
166	70
165	939
165	938
165	938
165	938
165	639
165	300
165	150
164	150
164	120
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
164	113
161	120
160	300
160	300
160	300
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
160	73
152	300
152	300
152	300
152	300
152	300
150	2020
150	1988
150	530
150	530
150	300
150	300
150	300
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
